1.189944,1.189944,0.773743,0.773743
1.203911,1.203911,0.756983,0.756983
1.209497,1.209497,0.784916,0.784916
1.226257,1.226257,0.798883,0.798883
1.243017,1.243017,0.790503,0.790503
1.243017,1.245810,0.807263,0.807263
1.254190,1.254190,0.798883,0.798883
1.279330,1.279330,0.810056,0.810056
1.181564,1.181564,0.756983,0.756983
1.192737,1.192737,0.756983,0.756983
1.159218,1.159218,0.743017,0.743017
1.220670,1.220670,0.784916,0.784916
1.217877,1.220670,0.787709,0.787709
1.248603,1.248603,0.784916,0.784916
1.251397,1.251397,0.818436,0.818436
1.206704,1.209497,0.776536,0.776536
1.217877,1.220670,0.796089,0.796089
1.170391,1.173184,0.759777,0.759777
1.167598,1.167598,0.756983,0.756983
1.184358,1.187151,0.770950,0.770950
