1.062874,1.062874,1.056886,0.781437,0.661677,0.769461
1.047904,1.050898,1.233533,0.799401,0.661677,0.787425
1.000000,1.002994,1.000000,0.784431,0.661677,0.772455
1.017964,1.017964,1.014970,0.667665,0.670659,0.769461
1.002994,1.002994,1.002994,0.769461,0.697605,0.766467
0.991018,0.991018,0.991018,0.844311,0.856287,0.769461
1.044910,1.047904,1.047904,0.862275,0.865269,0.778443
1.020958,1.026946,1.023952,0.814371,0.673653,0.790419
1.035928,1.047904,1.044910,0.679641,0.685629,0.784431
1.128743,1.134731,1.122754,0.874251,0.868263,0.811377
1.053892,1.053892,1.050898,0.778443,0.634731,0.772455
1.011976,1.014970,1.008982,0.787425,0.667665,0.763473
1.062874,1.068862,1.062874,0.637725,0.652695,0.772455
1.026946,1.026946,1.188623,0.868263,0.844311,0.754491
1.098802,1.098802,1.272455,0.859281,0.616766,0.784431
1.023952,1.023952,1.020958,0.781437,0.724551,0.769461
1.077844,1.083832,1.083832,0.871257,0.619760,0.784431
1.032934,1.035928,1.143713,0.808383,0.709581,0.718563
1.080838,1.077844,1.080838,0.793413,0.661677,0.793413
1.062874,1.062874,1.062874,0.754491,0.784431,0.784431
