0.921875,0.921875,0.640625,0.640625
0.937500,0.937500,0.625000,0.625000
0.843750,0.843750,0.640625,0.640625
0.796875,0.796875,0.578125,0.578125
0.953125,0.953125,0.625000,0.625000
1.109375,0.984375,0.718750,0.718750
1.000000,1.015625,0.656250,0.656250
0.828125,0.828125,0.562500,0.562500
1.031250,1.031250,0.687500,0.687500
1.062500,1.062500,0.687500,0.687500
1.140625,1.140625,0.781250,0.781250
1.093750,1.078125,0.687500,0.687500
0.859375,0.859375,0.609375,0.609375
0.937500,0.921875,0.625000,0.625000
1.125000,1.125000,0.734375,0.734375
1.062500,0.937500,0.750000,0.640625
1.109375,0.968750,0.765625,0.671875
0.984375,0.984375,0.687500,0.687500
0.984375,1.078125,0.656250,0.734375
1.125000,1.140625,0.750000,0.750000
