0.997015,0.997015,0.770149,0.770149
1.065672,1.065672,0.805970,0.805970
0.940299,0.940299,0.788060,0.788060
0.943284,0.943284,0.761194,0.761194
1.050746,1.050746,0.776119,0.776119
0.967164,0.967164,0.752239,0.752239
1.002985,1.002985,0.773134,0.773134
0.955224,0.955224,0.746269,0.746269
0.913433,0.913433,0.737313,0.737313
0.943284,0.943284,0.737313,0.737313
1.023881,1.023881,0.791045,0.791045
0.982090,0.982090,0.767164,0.767164
1.044776,1.044776,0.800000,0.800000
1.089552,1.089552,0.808955,0.808955
0.946269,0.946269,0.767164,0.767164
1.020896,1.020896,0.805970,0.805970
0.979104,0.979104,0.770149,0.770149
0.979104,0.979104,0.779104,0.779104
1.035821,1.038806,0.797015,0.797015
1.005970,1.005970,0.782090,0.782090
