1.057143,1.057143,0.871429,0.785714
0.885714,0.885714,0.528571,0.542857
0.842857,0.842857,0.914286,0.614286
0.842857,0.842857,0.528571,0.514286
0.914286,0.914286,0.500000,0.500000
0.900000,0.900000,0.771429,0.557143
0.928571,0.928571,0.814286,0.628571
0.900000,0.900000,0.528571,0.500000
0.942857,0.942857,0.814286,0.828571
0.914286,0.914286,0.714286,0.657143
0.914286,0.914286,0.614286,0.600000
0.800000,0.800000,0.485714,0.914286
0.885714,0.885714,0.542857,0.871429
0.871429,0.871429,0.642857,0.600000
0.871429,0.871429,0.671429,0.785714
0.828571,0.828571,0.642857,0.571429
0.714286,0.714286,0.585714,0.514286
0.857143,0.857143,0.557143,0.557143
0.928571,0.928571,0.514286,0.514286
0.900000,0.900000,0.485714,0.485714
