0.822222,0.822222,0.555556,0.555556
0.755556,0.755556,0.577778,0.577778
0.711111,0.711111,0.466667,0.466667
0.777778,0.777778,0.577778,0.577778
0.711111,0.711111,0.488889,0.488889
0.777778,0.777778,0.466667,0.466667
0.955556,0.955556,0.644444,0.644444
0.577778,0.577778,0.422222,0.422222
0.733333,0.733333,0.511111,0.511111
0.644444,0.644444,0.444444,0.444444
0.711111,0.711111,0.533333,0.533333
0.755556,0.755556,0.577778,0.577778
0.733333,0.733333,0.555556,0.555556
1.044444,1.044444,0.666667,0.666667
0.800000,0.800000,0.555556,0.555556
0.711111,0.711111,0.511111,0.511111
0.755556,0.755556,0.533333,0.533333
0.822222,0.822222,0.533333,0.533333
0.666667,0.666667,0.511111,0.511111
0.622222,0.622222,0.422222,0.422222
