1.039344,1.042623,0.688525,0.688525
1.039344,1.042623,0.685246,0.688525
0.967213,0.970492,0.655738,0.655738
1.052459,1.049180,0.688525,0.688525
1.104918,1.108197,0.727869,0.721311
1.062295,1.065574,0.678689,0.678689
1.045902,1.052459,0.685246,0.685246
1.055738,1.052459,0.698361,0.695082
0.990164,0.993443,0.678689,0.681967
1.055738,1.059016,0.711475,0.711475
1.029508,1.036066,0.701639,0.704918
1.022951,1.022951,0.675410,0.668852
0.957377,0.960656,0.675410,0.675410
1.121311,1.118033,0.737705,0.734426
1.062295,1.068852,0.708197,0.708197
1.039344,1.052459,0.698361,0.704918
1.075410,1.068852,0.695082,0.688525
1.068852,1.081967,0.701639,0.704918
1.078689,1.078689,0.698361,0.691803
1.049180,1.049180,0.708197,0.701639
