1.090909,1.068182,0.659091,0.636364
0.977273,1.522727,0.750000,0.613636
0.954545,0.954545,0.636364,0.613636
1.159091,1.750000,0.750000,0.727273
1.159091,1.613636,0.704545,0.636364
1.136364,1.113636,0.704545,0.727273
1.068182,1.500000,0.659091,0.659091
1.113636,1.590909,0.727273,0.704545
1.136364,1.113636,0.681818,0.704545
1.204545,1.431818,0.727273,0.704545
0.840909,1.477273,0.568182,0.568182
1.090909,1.204545,0.681818,0.818182
1.068182,1.590909,0.659091,0.659091
1.068182,1.840909,0.704545,0.704545
1.022727,1.000000,0.681818,0.613636
1.159091,1.909091,0.727273,0.704545
1.181818,1.204545,0.727273,0.727273
1.159091,1.659091,0.704545,0.681818
1.250000,1.636364,0.772727,0.772727
1.159091,1.386364,0.727273,0.704545
