0.767442,0.767442,0.651163,0.651163
0.860465,0.860465,0.674419,0.674419
0.651163,0.651163,0.581395,0.581395
0.906977,0.906977,0.767442,0.767442
0.813953,0.813953,0.627907,0.627907
0.930233,0.930233,0.790698,0.790698
0.767442,0.767442,0.674419,0.674419
0.720930,0.720930,0.651163,0.651163
0.767442,0.767442,0.604651,0.604651
0.837209,0.837209,0.674419,0.674419
0.953488,0.953488,0.744186,0.744186
0.813953,0.813953,0.720930,0.720930
0.767442,0.767442,0.581395,0.581395
0.720930,0.720930,0.651163,0.651163
0.697674,0.697674,0.627907,0.627907
0.744186,0.744186,0.651163,0.651163
0.767442,0.767442,0.581395,0.581395
0.744186,0.744186,0.674419,0.674419
0.767442,0.767442,0.697674,0.697674
0.651163,0.651163,0.558140,0.558140
