1.030660,1.028302,0.603774,0.591981
1.103774,1.106132,0.606132,0.608491
1.091981,1.094340,0.643868,0.634434
1.087264,1.089623,0.700472,0.596698
1.054245,1.058962,0.629717,0.632075
1.162736,1.162736,0.740566,0.780660
1.056604,1.058962,0.596698,0.573113
1.049528,1.047170,0.620283,0.617925
1.068396,1.068396,0.599057,0.582547
1.113208,1.113208,0.610849,0.601415
1.091981,1.094340,0.606132,0.608491
1.120283,1.122642,0.629717,0.622642
1.117925,1.117925,0.610849,0.589623
1.132075,1.132075,0.601415,0.591981
1.134434,1.134434,0.636792,0.672170
1.103774,1.103774,0.634434,0.620283
1.160377,1.160377,0.617925,0.608491
1.122642,1.122642,0.643868,0.627358
1.117925,1.122642,0.603774,0.594340
1.117925,1.115566,0.620283,0.606132
