0.894089,0.896552,0.731527,0.731527
0.931034,0.931034,0.768473,0.768473
0.970443,0.975369,0.802956,0.802956
0.923645,0.926108,0.758621,0.758621
0.950739,0.953202,0.770936,0.770936
0.953202,0.950739,0.778325,0.775862
0.874384,0.879310,0.714286,0.714286
0.903941,0.906404,0.758621,0.758621
0.972906,0.975369,0.778325,0.778325
0.945813,0.945813,0.768473,0.768473
0.975369,0.972906,0.790640,0.788177
0.899015,0.901478,0.766010,0.766010
0.928571,0.931034,0.758621,0.758621
0.911330,0.911330,0.741379,0.741379
0.931034,0.933498,0.768473,0.768473
0.923645,0.923645,0.773399,0.773399
0.899015,0.899015,0.736453,0.736453
0.940887,0.943350,0.753695,0.753695
0.884236,0.884236,0.731527,0.729064
0.967980,0.972906,0.783251,0.783251
