0.982609,0.982609,0.982609,0.573913,0.569565,0.789130
1.013043,1.013043,1.015217,0.600000,0.600000,0.800000
0.997826,1.000000,0.997826,0.567391,0.580435,0.780435
0.973913,0.973913,0.973913,0.595652,0.593478,0.780435
0.976087,0.976087,0.976087,0.576087,0.576087,0.767391
0.958696,0.960870,0.967391,0.615217,0.615217,0.758696
1.032609,1.034783,1.034783,0.760870,0.726087,0.791304
0.989130,0.989130,1.465217,0.597826,0.813043,0.863043
0.976087,0.978261,0.976087,0.617391,0.617391,0.773913
0.941304,0.941304,1.397826,0.578261,0.591304,0.841304
0.958696,0.960870,0.960870,0.604348,0.606522,0.758696
0.947826,0.947826,0.945652,0.597826,0.597826,0.763043
0.930435,0.930435,0.934783,0.595652,0.586957,0.758696
0.976087,0.976087,1.408696,0.789130,0.789130,0.858696
0.993478,0.993478,0.995652,0.810870,0.584783,0.789130
0.993478,0.993478,0.993478,0.741304,0.545652,0.797826
0.919565,0.923913,0.919565,0.558696,0.554348,0.769565
0.926087,0.926087,1.439130,0.617391,0.606522,0.867391
0.971739,0.973913,0.969565,0.595652,0.595652,0.752174
0.982609,0.984783,0.982609,0.560870,0.552174,0.782609
