0.857909,0.857909,0.873995,0.522788,0.525469,0.739946
0.895442,0.892761,0.876676,0.756032,0.796247,0.731903
0.876676,0.873995,0.865952,0.729223,0.495979,0.766756
0.871314,0.868633,0.868633,0.823056,0.809651,0.734584
0.898123,0.895442,0.895442,0.453083,0.458445,0.796247
0.887399,0.890080,0.892761,0.788204,0.831099,0.756032
0.865952,0.857909,0.863271,0.742627,0.823056,0.766756
0.839142,0.841823,1.528150,0.479893,0.469169,0.906166
0.852547,0.855228,1.495979,0.697051,0.697051,0.890080
0.932976,0.941019,0.941019,0.857909,0.761394,0.774799
0.852547,0.852547,0.857909,0.517426,0.525469,0.739946
0.908847,0.911528,0.903485,0.530831,0.528150,0.742627
0.882038,0.882038,0.890080,0.461126,0.463807,0.764075
0.890080,0.906166,0.895442,0.528150,0.530831,0.745308
0.841823,0.839142,0.839142,0.911528,0.871314,0.715818
0.911528,0.911528,0.922252,0.828418,0.809651,0.745308
0.828418,0.825737,0.825737,0.831099,0.554960,0.694370
0.855228,0.857909,0.852547,0.723861,0.683646,0.745308
0.868633,0.871314,0.865952,0.785523,0.418231,0.777480
0.873995,0.871314,0.868633,0.482574,0.487936,0.756032
