1.101974,1.101974,0.746711,0.746711
1.046053,1.046053,0.723684,0.723684
1.075658,1.075658,0.726974,0.726974
1.052632,1.052632,0.710526,0.710526
1.052632,1.052632,0.710526,0.710526
1.118421,1.118421,0.746711,0.746711
1.069079,1.072368,0.710526,0.713816
1.049342,1.046053,0.700658,0.697368
1.085526,1.085526,0.726974,0.726974
1.036184,1.036184,0.703947,0.703947
1.157895,1.154605,0.779605,0.776316
1.105263,1.105263,0.750000,0.750000
1.092105,1.098684,0.736842,0.740132
1.029605,1.026316,0.720395,0.717105
1.026316,1.032895,0.687500,0.687500
1.134868,1.134868,0.740132,0.740132
1.128289,1.125000,0.763158,0.759868
1.059211,1.062500,0.703947,0.703947
1.055921,1.055921,0.710526,0.710526
1.049342,1.049342,0.707237,0.707237
