0.904040,0.914141,0.772727,0.762626
0.972222,0.984848,0.813131,0.795455
0.949495,0.967172,0.797980,0.787879
0.924242,0.929293,0.762626,0.739899
0.896465,0.906566,0.772727,0.770202
0.936869,0.954545,0.777778,0.767677
0.954545,0.974747,0.803030,0.795455
0.914141,0.916667,0.792929,0.787879
0.967172,0.974747,0.808081,0.800505
0.898990,0.924242,0.762626,0.742424
0.893939,0.898990,0.770202,0.747475
0.934343,0.957071,0.785354,0.777778
0.962121,0.929293,0.838384,0.795455
0.949495,0.957071,0.785354,0.770202
0.898990,0.916667,0.757576,0.739899
0.919192,0.941919,0.765152,0.757576
0.893939,0.886364,0.795455,0.775253
0.891414,0.881313,0.772727,0.742424
0.888889,0.914141,0.775253,0.752525
0.891414,0.871212,0.762626,0.727273
