0.848341,0.850711,0.763033,0.763033
0.890995,0.895735,0.774882,0.777251
0.822275,0.827014,0.746445,0.744076
0.898104,0.900474,0.784360,0.781991
0.869668,0.872038,0.765403,0.765403
0.853081,0.853081,0.755924,0.753555
0.909953,0.909953,0.796209,0.796209
0.905213,0.912322,0.793839,0.793839
0.893365,0.895735,0.796209,0.796209
0.827014,0.829384,0.744076,0.744076
0.800948,0.798578,0.734597,0.732227
0.872038,0.872038,0.786730,0.784360
0.845972,0.855450,0.760664,0.760664
0.843602,0.848341,0.755924,0.755924
0.864929,0.869668,0.767773,0.767773
0.869668,0.872038,0.763033,0.763033
0.888626,0.888626,0.777251,0.772512
0.841232,0.845972,0.763033,0.763033
0.867299,0.874408,0.777251,0.774882
0.890995,0.898104,0.805687,0.805687
