1.528986,1.533816,0.876812,0.879227
1.560386,1.555556,0.886473,0.879227
1.328502,1.333333,0.859903,0.862319
1.306763,1.541063,0.847826,0.888889
1.326087,1.323671,0.855072,0.845411
1.326087,1.330918,0.862319,0.857488
1.396135,1.403382,0.881643,0.879227
1.345411,1.347826,0.859903,0.857488
1.393720,1.396135,0.884058,0.881643
1.272947,1.519324,0.862319,0.876812
1.548309,1.545894,0.886473,0.881643
1.557971,1.565217,0.884058,0.884058
1.292271,1.297101,0.847826,0.840580
1.350242,1.359903,0.871981,0.867150
1.393720,1.388889,0.893720,0.891304
1.545894,1.548309,0.874396,0.869565
1.330918,1.335749,0.850242,0.847826
1.268116,1.265700,0.847826,0.842995
1.425121,1.427536,0.874396,0.867150
1.330918,1.330918,0.830918,0.830918
