1.000000,1.000000,0.682927,0.682927
0.829268,0.829268,0.634146,0.634146
0.829268,0.829268,0.560976,0.560976
0.878049,0.878049,0.609756,0.609756
0.756098,0.756098,0.560976,0.560976
0.878049,0.878049,0.609756,0.609756
1.219512,0.853659,0.829268,0.609756
1.170732,1.170732,0.756098,0.756098
0.975610,0.951220,0.731707,0.658537
0.951220,0.951220,0.634146,0.634146
0.878049,0.878049,0.609756,0.609756
0.926829,0.926829,0.658537,0.658537
0.975610,0.975610,0.634146,0.634146
0.951220,0.951220,0.658537,0.658537
0.878049,0.878049,0.634146,0.634146
0.878049,0.878049,0.609756,0.609756
0.975610,0.975610,0.658537,0.658537
0.707317,0.707317,0.536585,0.536585
1.000000,1.000000,0.682927,0.682927
0.756098,0.756098,0.585366,0.585366
