1.189944,1.195531,0.751397,0.734637
1.203911,1.203911,0.712291,0.715084
1.209497,1.209497,0.762570,0.687151
1.226257,1.226257,0.784916,0.756983
1.243017,1.243017,0.751397,0.729050
1.243017,1.248603,0.798883,0.715084
1.254190,1.256983,0.776536,0.684358
1.279330,1.279330,0.787709,0.689944
1.181564,1.181564,0.740223,0.818436
1.192737,1.192737,0.773743,0.754190
1.159218,1.162011,0.748603,0.779330
1.220670,1.220670,0.773743,0.715084
1.217877,1.220670,0.726257,0.709497
1.248603,1.248603,0.776536,0.667598
1.251397,1.251397,0.717877,0.695531
1.206704,1.209497,0.729050,0.701117
1.217877,1.223464,0.734637,0.748603
1.170391,1.173184,0.773743,0.715084
1.167598,1.167598,0.734637,0.731844
1.184358,1.189944,0.729050,0.712291
