0.940503,0.942792,0.727689,0.727689
0.940503,0.940503,0.736842,0.736842
0.963387,0.965675,0.764302,0.766590
0.883295,0.885584,0.725400,0.727689
0.887872,0.894737,0.700229,0.702517
0.908467,0.908467,0.739130,0.739130
0.951945,0.954233,0.739130,0.739130
0.954233,0.956522,0.750572,0.752860
0.956522,0.956522,0.755149,0.755149
0.924485,0.924485,0.739130,0.739130
0.892449,0.894737,0.702517,0.702517
0.933638,0.938215,0.743707,0.745995
0.967963,0.974828,0.752860,0.755149
0.862700,0.862700,0.720824,0.720824
0.917620,0.919908,0.739130,0.739130
0.913043,0.915332,0.741419,0.743707
0.915332,0.919908,0.716247,0.718535
0.919908,0.922197,0.716247,0.718535
0.885584,0.887872,0.732265,0.732265
0.885584,0.890160,0.739130,0.743707
