0.997015,0.997015,0.600000,0.740299
1.065672,1.065672,0.561194,0.558209
0.940299,0.940299,0.767164,0.561194
0.943284,0.943284,0.785075,0.686567
1.050746,1.050746,0.710448,0.814925
0.967164,0.967164,0.605970,0.579104
1.002985,1.002985,0.701493,0.588060
0.955224,0.955224,0.611940,0.611940
0.913433,0.913433,0.823881,0.850746
0.943284,0.943284,0.614925,0.602985
1.023881,1.023881,0.608955,0.585075
0.982090,0.982090,0.802985,0.817910
1.044776,1.044776,0.591045,0.576119
1.089552,1.089552,0.620896,0.602985
0.946269,0.946269,0.740299,0.847761
1.020896,1.020896,0.746269,0.537313
0.979104,0.979104,0.737313,0.841791
0.979104,0.979104,0.585075,0.576119
1.035821,1.035821,0.701493,0.588060
1.005970,1.005970,0.605970,0.611940
