1.030660,1.028302,0.808962,0.808962
1.103774,1.106132,0.834906,0.834906
1.091981,1.094340,0.804245,0.804245
1.087264,1.089623,0.825472,0.827830
1.054245,1.058962,0.827830,0.830189
1.162736,1.162736,0.834906,0.834906
1.056604,1.058962,0.825472,0.827830
1.049528,1.047170,0.808962,0.808962
1.068396,1.068396,0.808962,0.808962
1.113208,1.113208,0.818396,0.818396
1.091981,1.094340,0.820755,0.820755
1.120283,1.122642,0.830189,0.830189
1.117925,1.117925,0.834906,0.834906
1.132075,1.132075,0.849057,0.849057
1.134434,1.134434,0.851415,0.851415
1.103774,1.103774,0.816038,0.816038
1.160377,1.160377,0.851415,0.851415
1.122642,1.122642,0.832547,0.832547
1.117925,1.122642,0.825472,0.827830
1.117925,1.115566,0.823113,0.823113
