0.913333,0.913333,0.673333,0.920000
0.946667,0.953333,0.693333,0.693333
0.980000,0.980000,0.720000,0.713333
0.986667,1.000000,0.693333,0.686667
1.026667,1.026667,0.700000,0.700000
1.033333,1.033333,0.706667,0.706667
0.993333,1.000000,0.753333,0.753333
0.986667,1.000000,0.693333,0.686667
1.006667,1.013333,0.700000,0.700000
1.040000,1.040000,0.666667,0.666667
0.980000,0.980000,0.713333,0.713333
0.920000,0.920000,0.693333,0.686667
0.940000,0.940000,0.806667,0.806667
1.040000,1.040000,0.740000,0.746667
0.973333,0.973333,0.753333,0.760000
0.973333,0.973333,0.720000,0.953333
1.000000,1.000000,0.700000,0.693333
0.966667,0.973333,0.686667,0.680000
1.006667,1.006667,0.693333,0.693333
0.913333,0.920000,0.686667,0.686667
