0.859447,0.859447,0.682028,0.682028
0.882488,0.882488,0.675115,0.675115
0.817972,0.817972,0.658986,0.658986
0.847926,0.854839,0.675115,0.675115
0.852535,0.854839,0.691244,0.691244
0.831797,0.829493,0.658986,0.656682
0.838710,0.836406,0.679724,0.677419
0.868664,0.870968,0.677419,0.677419
0.794931,0.797235,0.656682,0.656682
0.898618,0.898618,0.668203,0.668203
0.813364,0.817972,0.635945,0.635945
0.866359,0.868664,0.672811,0.672811
0.811060,0.817972,0.640553,0.640553
0.873272,0.877880,0.679724,0.679724
0.850230,0.852535,0.688940,0.688940
0.841014,0.843318,0.658986,0.658986
0.864055,0.868664,0.668203,0.668203
0.804147,0.806452,0.642857,0.642857
0.896313,0.898618,0.700461,0.702765
0.836406,0.838710,0.679724,0.679724
