0.935961,0.935961,0.938424,0.753695,0.729064,0.751232
0.992611,0.997537,0.995074,0.689655,0.684729,0.810345
0.913793,0.918719,0.913793,0.701970,0.701970,0.770936
0.923645,0.923645,0.931034,0.751232,0.746305,0.756158
0.963054,0.963054,0.965517,0.775862,0.714286,0.775862
0.911330,0.911330,0.913793,0.738916,0.733990,0.746305
0.967980,0.970443,0.967980,0.729064,0.721675,0.778325
0.889163,0.891626,0.896552,0.746305,0.748768,0.751232
0.918719,0.918719,0.918719,0.753695,0.706897,0.748768
0.891626,0.891626,0.896552,0.721675,0.729064,0.736453
0.953202,0.955665,0.955665,0.716749,0.716749,0.770936
0.931034,0.935961,0.931034,0.729064,0.726601,0.753695
0.955665,0.955665,0.955665,0.751232,0.748768,0.761084
0.918719,0.918719,0.913793,0.736453,0.731527,0.746305
0.955665,0.958128,0.958128,0.748768,0.751232,0.763547
0.903941,0.908867,0.906404,0.709360,0.704433,0.761084
0.926108,0.923645,1.135468,0.758621,0.704433,0.711823
0.945813,0.945813,0.945813,0.724138,0.711823,0.768473
0.928571,0.933498,0.931034,0.736453,0.736453,0.768473
0.975369,0.975369,0.975369,0.729064,0.731527,0.788177
