0.940767,0.933798,0.421603,0.418118
0.822300,0.825784,0.456446,0.452962
0.947735,0.965157,0.885017,0.445993
0.895470,0.895470,0.787456,0.714286
0.881533,0.895470,0.871080,0.871080
0.888502,0.898955,0.411150,0.411150
0.919861,0.919861,0.693380,0.390244
0.891986,0.905923,0.672474,0.710801
0.912892,0.926829,0.787456,0.811847
0.867596,0.881533,0.372822,0.379791
0.902439,0.898955,0.400697,0.383275
0.891986,0.905923,0.804878,0.797909
0.885017,0.881533,0.773519,0.787456
0.923345,0.926829,0.418118,0.421603
0.885017,0.891986,0.414634,0.418118
0.888502,0.916376,0.407666,0.397213
0.930314,0.916376,0.407666,0.404181
0.947735,0.961672,0.811847,0.797909
0.909408,0.940767,0.435540,0.442509
0.881533,0.888502,0.414634,0.414634
