1.243017,1.243017,1.243017,0.695531,0.687151,0.787709
1.111732,1.111732,1.114525,0.756983,0.745810,0.743017
1.145251,1.148045,1.125698,0.731844,0.723464,0.762570
1.195531,1.195531,1.195531,0.701117,0.720670,0.768156
1.220670,1.226257,1.220670,0.779330,0.745810,0.784916
1.198324,1.201117,1.192737,0.720670,0.734637,0.782123
1.189944,1.189944,1.217877,0.731844,0.748603,0.776536
1.192737,1.192737,1.198324,0.759777,0.717877,0.776536
1.181564,1.181564,1.201117,0.743017,0.748603,0.765363
1.162011,1.164804,1.170391,0.756983,0.754190,0.776536
1.223464,1.223464,1.162011,0.734637,0.726257,0.762570
1.175978,1.178771,1.175978,0.731844,0.731844,0.768156
1.195531,1.195531,1.150838,0.765363,0.717877,0.776536
1.136872,1.136872,1.136872,0.773743,0.745810,0.762570
1.189944,1.189944,1.189944,0.754190,0.729050,0.779330
1.215084,1.215084,1.226257,0.731844,0.729050,0.782123
1.192737,1.192737,1.189944,0.765363,0.740223,0.782123
1.192737,1.195531,1.159218,0.756983,0.762570,0.754190
1.187151,1.192737,1.184358,0.748603,0.737430,0.770950
1.279330,1.282123,1.279330,0.715084,0.731844,0.826816
