0.762712,0.847458,0.677966,0.559322,0.542373,0.474576
0.644068,0.677966,0.627119,0.508475,0.508475,0.474576
0.508475,0.694915,0.610169,0.406780,0.627119,0.525424
0.627119,0.644068,0.627119,0.423729,0.440678,0.406780
